Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_929.jpg;-9.036648;0;0;1.089292;99.24174;83.9857;359.7033;253.6976;359.7501
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_36_996.jpg;-12.01803;0;0;1.082824;99.21946;83.92629;359.6249;252.9025;359.6716
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_064.jpg;-15;0;0;1.072901;99.18674;83.8483;359.5601;251.5661;359.5379
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_132.jpg;-15;0;0;1.065288;99.16051;83.79057;359.5404;250.4798;359.4339
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_195.jpg;-15;0;0;1.059257;99.1333;83.73313;359.552;249.3976;359.3487
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_262.jpg;-15;0;0;1.051483;99.10498;83.67604;359.5961;248.3196;359.2831
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_329.jpg;-15;0;0;1.045481;99.06542;83.60055;359.7075;246.8739;359.2342
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_395.jpg;-15;0;0;1.039913;99.03429;83.54515;359.7913;245.7714;359.195
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_461.jpg;-15;0;0;1.033514;99.00232;83.4908;359.8641;244.6733;359.1553
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_531.jpg;-15;0;0;1.028896;98.95851;83.4199;359.9445;243.222;359.1064
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_597.jpg;-15;0;0;1.022766;98.9248;83.36792;359.9924;242.1429;359.074
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_660.jpg;-15;0;0;1.018278;98.89055;83.31717;0.01447178;241.0732;359.0479
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_729.jpg;-15;0;0;1.014138;98.84404;83.25144;0.003615171;239.6651;359.0227
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_796.jpg;-15;0;0;1.009921;98.80839;83.20319;359.9911;238.6204;359.0114
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_861.jpg;-15;0;0;1.00391;98.77201;83.15589;359.9755;237.5794;359.0026
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_928.jpg;-15;0;0;0.9993652;98.72248;83.09417;359.9561;236.1999;359.0015
