Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_466.jpg;0;1;0;0.9889722;124.5112;99.21687;358.874;31.74822;1.011886
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_530.jpg;0;1;0;1.023053;124.5577;99.24997;358.6795;32.02425;1.20177
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_597.jpg;0;1;0;1.014323;124.6202;99.29332;358.3855;32.37715;1.463483
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_666.jpg;0;1;0;1.020072;124.6681;99.32626;358.2138;32.64146;1.610123
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_731.jpg;0;1;0;1.029244;124.7312;99.37129;357.9679;32.98004;1.832446
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_798.jpg;0;1;0;1.018952;124.7801;99.40527;357.8693;33.33908;1.915112
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_864.jpg;0;1;0;1.035204;124.8285;99.44083;357.7616;33.64419;2.037373
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_932.jpg;0;1;0;1.034186;124.8946;99.48872;357.701;34.19842;2.128773
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_30_999.jpg;0;1;0;1.062216;124.9527;99.52802;358.0453;34.64441;1.942247
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_065.jpg;0;1;0;1.170473;125.0185;99.57838;358.809;35.21543;1.856158
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_132.jpg;0;1;0;1.287325;125.1203;99.65417;0.2086168;34.79439;1.662328
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_198.jpg;2.943621;1;0;1.32748;125.1995;99.71354;1.279354;34.83052;1.467139
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_265.jpg;5.952461;1;0;1.380157;125.2767;99.77386;2.158415;34.90928;1.255299
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_332.jpg;8.967447;1;0;1.420578;125.375;99.85577;2.976789;35.28292;0.9979104
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_399.jpg;11.9426;1;0;1.459271;125.446;99.91806;3.345068;35.88647;0.8209723
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_464.jpg;8.929485;1;0;1.525995;125.5166;99.97906;3.462348;36.58399;0.564514
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_531.jpg;5.933587;1;0;1.576652;125.6097;100.0549;3.098651;37.16219;0.05759045
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_598.jpg;2.931363;1;0;1.640257;125.6753;100.1129;2.42206;37.52214;359.9169
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_664.jpg;0;1;0;1.709089;125.7398;100.1685;1.454785;37.56663;359.9299
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_732.jpg;0;1;0;1.796687;125.8397;100.248;0.5105904;37.19059;0.01901666
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_798.jpg;0;1;0;1.852259;125.9227;100.3115;0.07783052;37.14577;0.06122281
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_864.jpg;0;1;0;1.917509;126.0101;100.378;359.7761;37.12494;0.07787834
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_931.jpg;3.086527;1;0;1.961844;126.1319;100.4723;359.5783;37.376;0.1145291
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_31_998.jpg;5.994643;1;0;2.00256;126.2259;100.5486;359.5859;37.9244;0.1832796
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_065.jpg;5.956083;1;0;2.042351;126.3217;100.6294;359.6999;38.69921;0.291995
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_130.jpg;2.948697;1;0;2.099037;126.4205;100.713;359.899;39.30013;0.3868856
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_200.jpg;0;1;0;2.141815;126.5576;100.8266;0.2518965;39.57618;0.4355636
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_266.jpg;0;1;0;2.199013;126.6635;100.9132;0.5309511;39.5885;0.4107387
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_333.jpg;0;1;0;2.242033;126.8079;101.0315;0.9156998;39.56972;0.3355678
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_401.jpg;0;1;0;2.284256;126.9184;101.1208;1.147394;39.53952;0.1951687
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_466.jpg;0;1;0;2.345007;127.0298;101.211;1.301875;39.53824;-0.001902486
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_530.jpg;0;1;0;2.389145;127.14;101.3044;1.361984;39.58067;359.9772
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_599.jpg;0;1;0;2.436725;127.2892;101.4296;1.312063;39.58106;-0.00197172
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_665.jpg;0;1;0;2.495176;127.4045;101.525;1.304344;39.57862;-0.001786878
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_732.jpg;0;1;0;2.537206;127.5621;101.6549;1.336216;39.5712;-0.001773343
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_799.jpg;0;1;0;2.578738;127.6825;101.7537;1.343085;39.55846;-0.001384027
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_865.jpg;0;1;0;2.636778;127.8049;101.8541;1.343976;39.54413;-0.001358674
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_932.jpg;0;1;0;2.679298;127.9713;101.9903;1.345474;39.52827;-0.001357661
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_32_999.jpg;0;1;0;2.721665;128.0984;102.0944;1.346847;39.51647;-0.00135937
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_064.jpg;0;1;0;2.777918;128.2276;102.1999;1.348364;39.50443;-0.001361345
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_132.jpg;0;1;0;2.819933;128.4029;102.3432;1.357463;39.48774;-0.001283102
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_199.jpg;0;1;0;2.861548;128.5367;102.4525;1.365582;39.47411;-0.001434213
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_265.jpg;-1.520753;1;0;2.917293;128.6725;102.5632;1.369011;39.43335;-0.001376943
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_331.jpg;-4.49645;1;0;2.958816;128.858;102.7109;1.358001;38.91958;0.0007335442
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_399.jpg;-7.49331;1;0;2.998854;129.0014;102.8208;1.347335;38.09275;0.0003751238
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_464.jpg;-10.4932;1;0;3.050424;129.1492;102.9281;1.322669;36.86394;359.9474
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_532.jpg;-13.51216;1;0;3.086414;129.3527;103.0648;1.189228;34.54802;359.8129
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_598.jpg;-15;1;0;3.12228;129.5105;103.1607;0.9935539;32.40327;359.6548
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_665.jpg;-15;1;0;3.170158;129.6727;103.2511;0.7433398;30.16847;359.4424
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_732.jpg;-15;1;0;3.205585;129.8956;103.3628;0.338214;27.17723;359.0937
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_799.jpg;-13.50822;1;0;3.239805;130.0673;103.4403;359.9855;25.02396;358.8161
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_865.jpg;-10.49534;1;0;3.279056;130.245;103.5178;359.8512;23.32643;358.7067
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_932.jpg;-7.503973;1;0;3.307218;130.4921;103.6198;0.01289252;21.63274;358.7911
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_33_999.jpg;-4.490422;1;0;3.348619;130.6818;103.6936;0.1261387;20.62293;358.9627
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_064.jpg;-1.513816;1;0;3.407888;130.8748;103.765;0.2140658;19.97964;359.132
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_132.jpg;0;1;0;3.447145;131.1373;103.8604;0.3899932;19.72983;359.3466
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_199.jpg;-1.523871;1;0;3.48527;131.3379;103.9321;0.5687466;19.62189;359.4922
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_265.jpg;-4.510566;1;0;3.535979;131.5417;104.0024;0.771718;19.26094;359.5988
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_331.jpg;-4.473554;1;0;3.572837;131.8181;104.093;1.030631;18.31927;359.6897
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_398.jpg;-1.507451;1;0;3.611744;132.027;104.1614;1.165431;17.80486;359.8183
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_464.jpg;0;1;0;3.665475;132.2381;104.2303;1.284844;17.62021;359.9619
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_532.jpg;-3.009487;1;0;3.703474;132.5245;104.3188;1.444581;17.27399;1.585321E-05
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_598.jpg;-6.005457;1;0;3.740367;132.741;104.3821;1.451934;16.62592;0.001698968
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_665.jpg;-3.011143;1;0;3.796259;132.9597;104.4436;1.411624;15.91792;0.001381612
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_732.jpg;-0.01710445;1;0;3.834229;133.2555;104.526;1.396591;15.45985;-0.002214386
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_798.jpg;0;1;0;3.871824;133.4804;104.5885;1.409455;15.37411;-0.003373266
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_865.jpg;-1.538366;1;0;3.921836;133.7078;104.6512;1.434358;15.32561;-0.003427855
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_932.jpg;-4.525353;1;0;3.958663;134.0145;104.7326;1.430497;14.83545;-0.000901439
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_34_998.jpg;-4.542309;1;0;3.996885;134.2478;104.7913;1.421784;14.17587;-0.0008343937
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_064.jpg;-1.562567;1;0;4.046784;134.4836;104.8494;1.418038;13.64787;-0.002740652
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_133.jpg;-1.574766;1;0;4.08335;134.8017;104.9272;1.426521;13.34748;-0.004828093
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_198.jpg;-4.574296;1;0;4.120471;135.0431;104.9837;1.418175;12.94735;359.9904
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_264.jpg;-7.587927;1;0;4.168856;135.2871;105.0368;1.388833;12.19889;359.9447
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_331.jpg;-7.55402;1;0;4.203479;135.6156;105.1008;1.262735;10.67307;359.8379
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_399.jpg;-4.590347;1;0;4.241229;135.8646;105.1453;1.131749;9.68959;359.744
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_465.jpg;-1.564655;1;0;4.290342;136.1161;105.188;0.999105;9.048958;359.6485
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_530.jpg;-4.546062;1;0;4.326574;136.3702;105.2284;0.8693283;8.540031;359.5486
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_598.jpg;-7.543688;1;0;4.360844;136.7128;105.2761;0.6777195;7.47216;359.3828
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_664.jpg;-4.550252;1;0;4.395469;136.9722;105.3081;0.5092565;6.60466;359.2725
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_731.jpg;-1.545831;1;0;4.443325;137.3222;105.3477;0.309176;5.865768;359.1476
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_798.jpg;0;1;0;4.478478;137.5881;105.3765;0.199161;5.660126;359.0872
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_864.jpg;0;1;0;4.52518;137.857;105.4046;0.1374256;5.599937;359.0517
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_931.jpg;0;1;0;4.559658;138.2201;105.4419;0.1268411;5.591499;359.0536
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_35_995.jpg;-1.482795;1;0;4.594069;138.4958;105.4694;0.1699516;5.540001;359.0823
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_063.jpg;-4.376691;0.8070736;0;4.626988;138.7737;105.4951;0.2273278;5.22554;359.1117
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_129.jpg;-7.429792;0.6035335;0;4.657501;139.0528;105.5173;0.2703387;4.558983;359.1155
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_196.jpg;-10.45557;0.4018151;0;4.668856;139.4247;105.5389;0.2379083;3.03978;359.0521
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_264.jpg;-10.44291;0.2020106;0;4.671188;139.702;105.5475;0.10385;1.554642;358.9474
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_332.jpg;-7.464684;0.003462151;0;4.661012;140.07;105.5514;359.8724;359.8055;358.8091
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_399.jpg;-4.391282;0;0;4.644749;140.3481;105.5518;359.8729;358.9398;358.8837
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_464.jpg;-1.365851;0;0;4.6179;140.6259;105.5481;359.9268;358.4151;358.9702
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_529.jpg;0;0;0;4.601545;140.9028;105.5418;359.9817;358.2147;359.052
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_598.jpg;0;0;0;4.586157;141.2697;105.5314;0.0002436457;358.1355;359.1391
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_666.jpg;0;0;0;4.570935;141.5432;105.523;359.9803;358.1207;359.211
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_732.jpg;2.990947;0;0;4.550558;141.9058;105.5134;359.9175;358.3454;359.3647
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_798.jpg;5.995746;0;0;4.534789;142.1763;105.5094;359.8388;358.8779;359.5548
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_864.jpg;9.012982;0;0.1005468;4.512244;142.4453;105.51;359.7363;359.7801;359.8379
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_931.jpg;12.00078;0;0.2997333;4.466051;142.71;105.5167;359.5622;1.086868;0.2425225
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_36_998.jpg;9.004968;0;0.4994541;4.37968;143.0536;105.5312;359.2914;2.911201;0.7210377
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_064.jpg;6.012167;0;0.6989742;4.276359;143.3038;105.5449;359.1076;4.109055;0.9501203
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_132.jpg;3.007598;0;0.8992788;4.105576;143.6241;105.5672;358.8049;5.493073;1.10293
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_198.jpg;0.01679454;0;1;3.944608;143.8546;105.5846;358.6133;6.063316;0.96885
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_264.jpg;0;0;1;3.828047;144.0803;105.6031;358.5626;5.92128;0.7190204
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_331.jpg;0;0;1;3.670839;144.373;105.626;358.7032;5.515244;0.1776135
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_398.jpg;0;0;1;3.532353;144.5809;105.6462;358.8163;5.336632;359.9146
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_463.jpg;0;0;1;3.224128;144.7727;105.6667;358.7275;5.138489;359.8264
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_530.jpg;0;0;1;3.093099;144.956;105.6862;358.6559;5.121544;359.8586
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_598.jpg;0;0;1;2.940378;145.1863;105.7095;358.6123;5.133156;-0.003100427
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_664.jpg;0;0;1;2.724484;145.3463;105.7233;358.5076;5.123878;359.9901
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_731.jpg;-1.506766;0;1;2.55969;145.5488;105.7408;358.5012;5.070145;359.9744
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_797.jpg;-4.491045;0;1;2.445131;145.6935;105.7532;358.6281;4.977577;359.9899
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_864.jpg;-1.49814;0;1;2.268176;145.829;105.7634;358.7506;4.747269;359.9926
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_930.jpg;0;0;1;2.050322;145.9507;105.7728;358.7504;4.674858;-0.003073729
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_37_998.jpg;0;0;1;1.841414;146.0949;105.784;358.6288;4.648422;359.9937
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_064.jpg;0;0;1;1.729883;146.1972;105.7921;358.7015;4.632324;-0.00180881
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_130.jpg;0;0;1;1.524292;146.2863;105.799;358.674;4.624603;-0.004005057
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_198.jpg;0;0;1;1.311775;146.389;105.8069;358.5723;4.61776;359.9937
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_265.jpg;0;0;1;1.215354;146.4609;105.8126;358.681;4.618057;0.0001425112
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_330.jpg;0;0;1;1.007083;146.5198;105.8169;358.6858;4.602829;-0.004163722
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_398.jpg;0;0;1;0.8107816;146.5656;105.8233;358.3775;4.212311;359.9322
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_464.jpg;0;0;1;0.07876956;146.5657;105.8241;358.575;4.1483;359.8606
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_530.jpg;0;0;1;-0.1451699;146.5656;105.8241;359.0545;4.158195;359.9168
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_598.jpg;0;0;1;-0.1776358;146.5654;105.8242;359.873;4.169395;359.9431
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_663.jpg;0;0;1;-0.2036995;146.5651;105.8241;0.5009732;4.161942;359.8176
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_731.jpg;0;0;1;-0.1845345;146.5648;105.8241;1.041487;4.157448;359.5129
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_798.jpg;0;0;1;-0.1919096;146.5646;105.8242;1.630409;4.158455;358.9006
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_864.jpg;0;0;1;-0.1877704;146.5644;105.8243;1.910023;4.166611;358.3242
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_38_930.jpg;0;0;1;-0.1696446;146.5643;105.8246;2.16995;4.192657;357.8143
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_000.jpg;0;0;1;-0.1422004;146.5642;105.825;2.675053;4.221413;357.4478
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_063.jpg;0;0;0;-0.1353509;146.5641;105.825;3.080848;4.225151;357.3194
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_130.jpg;0;-0.1029738;0;-0.09270293;146.5631;105.8244;3.289912;4.207191;357.0904
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_197.jpg;0;-0.3025881;0;-0.07282059;146.5603;105.8242;3.388265;4.135132;356.814
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_264.jpg;0;-0.501198;0;-0.08440417;146.5589;105.8257;3.49348;4.220482;356.7952
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_330.jpg;0;-0.7020864;0;-0.05632023;146.5566;105.8254;3.508081;4.217545;356.7943
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_398.jpg;0;-0.9010476;0;-0.0529852;146.5506;105.8257;3.384972;4.211418;356.911
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_465.jpg;0;-1;0;-0.05742993;146.5438;105.8256;3.18424;4.303413;357.0626
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_530.jpg;0;-1;0;-0.08444539;146.5354;105.8256;2.931185;4.291916;357.3264
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_597.jpg;0;-1;0;-0.1159802;146.5122;105.831;1.960268;4.443878;358.1833
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_665.jpg;0;-1;0;-0.1615191;146.4873;105.833;1.08186;4.041107;358.8029
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_731.jpg;0;-1;0;-0.2944354;146.4525;105.832;359.8388;4.022888;359.5432
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_799.jpg;0;-1;0;-0.3818915;146.4023;105.827;358.4397;3.918373;0.4093945
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_863.jpg;0;-1;0;-0.3951503;146.3695;105.8199;357.7989;3.461311;0.7404825
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_930.jpg;0;-1;0;-0.436086;146.3409;105.8116;357.5119;2.668945;0.8679891
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_39_998.jpg;0;-1;0;-0.4576247;146.309;105.7989;357.6812;1.098434;0.7568501
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_064.jpg;0;-1;0;-0.4993568;146.2896;105.7884;358.2262;359.6055;0.5085619
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_131.jpg;0;-1;0;-0.5321999;146.2726;105.7796;359.0842;358.0879;0.2108125
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_200.jpg;0;-1;0;-0.6880869;146.2316;105.7812;359.85;357.8858;0.1027615
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_263.jpg;2.995718;-1;0;-0.7204443;146.1937;105.7813;0.2235009;357.6448;0.002299497
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_331.jpg;5.979087;-1;0;-0.7751368;146.1505;105.7808;0.4343399;357.0369;359.9165
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_397.jpg;8.943674;-1;0;-0.8284263;146.0844;105.7777;0.4716972;355.7608;359.7946
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_464.jpg;11.96535;-1;0;-0.8658755;146.0303;105.7734;0.3923785;354.3257;359.6805
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_530.jpg;8.954824;-1;0;-0.9200683;145.9717;105.7714;0.2080914;353.0052;359.6188
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_598.jpg;5.96205;-1;0;-0.9649097;145.8869;105.7744;359.8198;351.6993;359.6506
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_664.jpg;2.962697;-1;0;-1.016424;145.8196;105.7812;359.4716;351.0882;359.7735
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_730.jpg;0;-1;0;-1.072127;145.7496;105.7911;359.1058;350.8683;359.969
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_40_798.jpg;0;-1;0;-1.12274;145.6532;105.8049;358.6848;350.8117;0.1371131
